step,epoch,loss,inv,var,cov,lr,ema_tau,std_z,std_z_t,batch_sim,sec_per_step
7375,73,0.0977228507399559,0.06946911662817001,5.566204777096573e-07,0.02825317345559597,0.0001768503810695295,0.9983940037276647,0.05048550292849541,0.050220146775245667,0.019857371225953102,0.0471
7400,73,0.10476218163967133,0.07744026929140091,8.403634410569794e-07,0.027321068570017815,0.00017370711923791565,0.9984227355296434,0.05045429989695549,0.050271403044462204,0.020871462300419807,0.0471
7425,74,0.0874049961566925,0.061410363763570786,6.49907974548114e-07,0.025993982329964638,0.000170586159091271,0.9984512562011721,0.05057709664106369,0.05027970299124718,0.0168867576867342,0.0472
7450,74,0.0925130695104599,0.06723006814718246,8.991919457912445e-07,0.025282103568315506,0.00016748771394307582,0.9984795639829616,0.05061520263552666,0.05042560026049614,0.015340426005423069,0.0472
7475,74,0.11229915916919708,0.08815014362335205,6.376455417012039e-07,0.024148372933268547,0.00016441199556794034,0.9985076571288543,0.05054934322834015,0.05024346709251404,0.017729857936501503,0.0472
7500,74,0.1044934093952179,0.078471839427948,5.943390419815842e-07,0.026020972058176994,0.00016135921418712956,0.9985355339059327,0.05056535452604294,0.05044444650411606,0.01712421327829361,0.0472
7525,75,0.12102805823087692,0.09466265887022018,4.3787684944618377e-07,0.02636496163904667,0.00015832957845419583,0.998563192594626,0.05060363933444023,0.050294674932956696,0.015609626658260822,0.0472
7550,75,0.10586348176002502,0.07801808416843414,7.231719791889191e-07,0.02784467302262783,0.0001553232954407171,0.998590631488816,0.05044995993375778,0.050155989825725555,0.020518014207482338,0.0473
7575,75,0.11948387324810028,0.09215403348207474,9.254242172573868e-07,0.027328914031386375,0.000152340570622144,0.9986178488959423,0.0505017451941967,0.050132863223552704,0.01908361166715622,0.0472
7600,75,0.09634926915168762,0.06994926184415817,3.618188202381134e-07,0.0263996459543705,0.00014938160786375572,0.9986448431371071,0.050686806440353394,0.05058274418115616,0.012848115526139736,0.0473
7625,76,0.09868226945400238,0.07120141386985779,8.279457688331604e-07,0.027480026707053185,0.00014644660940672628,0.9986716125471784,0.05043616145849228,0.050382182002067566,0.02137080207467079,0.0473
7650,76,0.09100331366062164,0.06685985624790192,5.893720071981079e-07,0.024142872542142868,0.0001435357758543015,0.998698155474893,0.050606898963451385,0.05032922327518463,0.01581759750843048,0.0473
7675,76,0.10057442635297775,0.07445217669010162,6.89333944592363e-07,0.026121556758880615,0.00014064930615808807,0.9987244702829581,0.05054647848010063,0.050189536064863205,0.017971795052289963,0.0473
7700,76,0.10630863159894943,0.08101101964712143,8.00006091594696e-07,0.025296812877058983,0.00013778739760445552,0.9987505553481523,0.050599418580532074,0.050483815371990204,0.015962745994329453,0.0473
7725,77,0.09934365749359131,0.074825718998909,3.989165122675331e-07,0.02451753430068493,0.00013495024580105193,0.998776409061426,0.050379686057567596,0.050295230001211166,0.023686323314905167,0.0473
7750,77,0.1117708757519722,0.08445338904857635,6.182430070111877e-07,0.02731686644256115,0.0001321380446634342,0.9988020298280001,0.05044418200850487,0.050301916897296906,0.02123003639280796,0.0474
7775,77,0.11605989933013916,0.0889853686094284,7.566995918750763e-07,0.027073770761489868,0.00012935098640181459,0.9988274160674654,0.05052734538912773,0.05021555349230766,0.01871398463845253,0.0474
7800,77,0.11242270469665527,0.0842214971780777,6.845220923423767e-07,0.02820052206516266,0.0001265892615079232,0.998852566213879,0.05056263133883476,0.05041670799255371,0.017350105568766594,0.0474
7825,78,0.0913107767701149,0.06508506834506989,7.813796401023865e-07,0.026224926114082336,0.00012385305874198778,0.9988774787158612,0.05055546015501022,0.05044817924499512,0.017541246488690376,0.0474
7850,78,0.10702606290578842,0.08037657290697098,4.1350722312927246e-07,0.026649082079529762,0.00012114256511983274,0.9989021520366916,0.05053136870265007,0.05047518014907837,0.01851535588502884,0.0474
7875,78,0.10383711755275726,0.08027487993240356,4.357037539648445e-07,0.023561809211969376,0.00011845796590009682,0.9989265846544038,0.050445400178432465,0.05024294555187225,0.021411394700407982,0.0474
7900,78,0.09756939113140106,0.07084567099809647,9.538296126265777e-07,0.02672276459634304,0.0001157994445715706,0.9989507750618785,0.05053044855594635,0.050355516374111176,0.018774282187223434,0.0474
7925,79,0.11048292368650436,0.0818251371383667,4.4284388422966003e-07,0.028657346963882446,0.00011316718284065536,0.9989747217669376,0.05052364990115166,0.05026323348283768,0.018787190318107605,0.0474
7950,79,0.10017132759094238,0.07610516250133514,6.387321036527283e-07,0.024065528064966202,0.00011056136061894385,0.9989984232924355,0.050458431243896484,0.050331585109233856,0.020874591544270515,0.0474
7975,79,0.09594551473855972,0.07014885544776917,3.891376252340706e-07,0.02579626999795437,0.00010798215601092354,0.999,0.050566166639328,0.05032746493816376,0.016887878999114037,0.0474
8000,79,0.1301911175251007,0.1024085134267807,4.001582851742569e-07,0.027782199904322624,0.00010542974530180327,0.999,0.0505518838763237,0.050483182072639465,0.017405737191438675,0.0474
8025,80,0.09427384287118912,0.06988702714443207,3.908450594281021e-07,0.02438643015921116,0.0001029043029454645,0.999,0.05055638402700424,0.050413649529218674,0.017554303631186485,0.0474
8050,80,0.10102211683988571,0.07673056423664093,5.878197839592758e-07,0.024290962144732475,0.00010040600155253765,0.999,0.05055997520685196,0.05052685737609863,0.017296064645051956,0.0474
8075,80,0.11262418329715729,0.08845226466655731,6.421469151973724e-07,0.02417127415537834,9.793501187860432e-05,0.999,0.050365567207336426,0.05008634924888611,0.024550922214984894,0.0474
8100,80,0.10678626596927643,0.08060380816459656,5.487042358254257e-07,0.026181910187005997,9.549150281252633e-05,0.999,0.050483278930187225,0.05037800595164299,0.019895972684025764,0.0475
8125,81,0.1278606355190277,0.1020331084728241,3.1416615797752456e-07,0.02582721784710884,9.307564136490254e-05,0.999,0.0505397692322731,0.05047193914651871,0.018158534541726112,0.0475
8150,81,0.12318240106105804,0.09357032924890518,4.533988828825386e-07,0.0296116154640913,9.068759265665382e-05,0.999,0.05051526054739952,0.05046938359737396,0.019062772393226624,0.0475
8175,81,0.09906624257564545,0.07470044493675232,4.7435364081138687e-07,0.024365322664380074,8.832751990773712e-05,0.999,0.0504828616976738,0.050488755106925964,0.020057836547493935,0.0476
8200,81,0.10197561234235764,0.07681968063116074,2.3298586881992378e-07,0.025155698880553246,8.599558442598998e-05,0.999,0.050334133207798004,0.05007731914520264,0.025413867086172104,0.0475
8225,82,0.10058415681123734,0.07426715642213821,2.53474979672319e-07,0.026316745206713676,8.369194559610482e-05,0.999,0.05059342831373215,0.050553902983665466,0.015824047848582268,0.0475
8250,82,0.1152581125497818,0.08839172124862671,1.958881910013588e-07,0.02686619758605957,8.141676086873573e-05,0.999,0.05053168162703514,0.050263892859220505,0.018451232463121414,0.0475
8275,82,0.0990295261144638,0.07349332422018051,2.0846104575866775e-07,0.025535989552736282,7.917018574973645e-05,0.999,0.05055125802755356,0.05034946650266647,0.017674995586276054,0.0475
8300,82,0.0957108810544014,0.07161290943622589,2.671343679594429e-07,0.024097701534628868,7.695237378953224e-05,0.999,0.050465673208236694,0.05028419941663742,0.02050250582396984,0.0475
8325,83,0.12788593769073486,0.0981007069349289,3.1742578698867874e-07,0.0297849178314209,7.476347657262456e-05,0.999,0.05047830194234848,0.05023191496729851,0.020350655540823936,0.0475
8350,83,0.1024753749370575,0.0741199404001236,3.1851232051849365e-07,0.02835511602461338,7.260364370723043e-05,0.999,0.050471942871809006,0.05041047930717468,0.020345287397503853,0.0475
8375,83,0.09524448961019516,0.06712756305932999,3.818422555923462e-07,0.02811654843389988,7.047302281505735e-05,0.999,0.05042830854654312,0.0499725304543972,0.02174854464828968,0.0476
8400,83,0.09766560792922974,0.07161158323287964,1.761751917683796e-07,0.02605384588241577,6.837175952121305e-05,0.999,0.05053069442510605,0.050370216369628906,0.01870224066078663,0.0476
8425,84,0.098244309425354,0.07134713232517242,3.1214830187309417e-07,0.026896867901086807,6.629999744425235e-05,0.999,0.050426311790943146,0.05027205869555473,0.02205856703221798,0.0476
8450,84,0.1061827763915062,0.07935316860675812,4.0372833609580994e-07,0.026829207316040993,6.425787818636131e-05,0.999,0.05053016543388367,0.05030645430088043,0.018586542457342148,0.0476
8475,84,0.10587713867425919,0.07767271995544434,3.467624480890663e-07,0.028204068541526794,6.22455413236786e-05,0.999,0.05024563521146774,0.04988908767700195,0.02832040749490261,0.0476
8500,84,0.12515945732593536,0.10078515857458115,2.390394797657791e-07,0.024374056607484818,6.026312439675552e-05,0.999,0.05055532976984978,0.050173692405223846,0.017658475786447525,0.0476
8525,85,0.12011237442493439,0.09226450324058533,1.8486753106117249e-07,0.027847683057188988,5.8310762901155724e-05,0.999,0.050535302609205246,0.05045367032289505,0.018078796565532684,0.0476
8550,85,0.10411801189184189,0.07879477739334106,2.0287311031097488e-07,0.025323031470179558,5.63885902781941e-05,0.999,0.05044587701559067,0.05043652653694153,0.021375736221671104,0.0476
8575,85,0.10303935408592224,0.07484421133995056,1.3519699848529854e-07,0.028195012360811234,5.449673790581611e-05,0.999,0.05046246200799942,0.050413697957992554,0.020604223012924194,0.0477
8600,85,0.11211084574460983,0.08328066766262054,2.2646661079761543e-07,0.02882995642721653,5.2635335089618264e-05,0.999,0.05064123123884201,0.050558000802993774,0.014321960508823395,0.0477
8625,86,0.09786523133516312,0.07156859338283539,2.5952857640731963e-07,0.026296375319361687,5.080450905401057e-05,0.999,0.050499215722084045,0.050318073481321335,0.019723551347851753,0.0476
8650,86,0.11146754026412964,0.08457894623279572,2.1653249859809875e-07,0.026888374239206314,4.900438493352055e-05,0.999,0.050542112439870834,0.05039461702108383,0.017822682857513428,0.0476
8675,86,0.09899572283029556,0.06937920302152634,1.8673017621040344e-07,0.029616331681609154,4.723508576424062e-05,0.999,0.050482623279094696,0.050067078322172165,0.020166343078017235,0.0477
8700,86,0.08679421246051788,0.06324460357427597,2.399708023403946e-07,0.02354937419295311,4.5496732475418745e-05,0.999,0.05057203769683838,0.05060725659132004,0.01685573160648346,0.0477
8725,87,0.09828487038612366,0.07180257141590118,2.326754326986702e-07,0.02648206613957882,4.3789443881193104e-05,0.999,0.05066300183534622,0.05049274489283562,0.013520372100174427,0.0477
8750,87,0.07776746153831482,0.05593638867139816,1.4171625650760689e-07,0.021830935031175613,4.211333667247125e-05,0.999,0.05051572248339653,0.050333574414253235,0.018930980935692787,0.0477
8775,87,0.10605188459157944,0.08101148903369904,1.2914340175029793e-07,0.025040268898010254,4.046852540895446e-05,0.999,0.05044037848711014,0.050224702805280685,0.021880215033888817,0.0477
8800,87,0.09966731816530228,0.07506930828094482,1.958881910013588e-07,0.024597814306616783,3.885512251130763e-05,0.999,0.0504751056432724,0.05024055391550064,0.02042250894010067,0.0477
8825,88,0.1113239973783493,0.08570806682109833,1.1563922441837349e-07,0.025615809485316277,3.727323825347578e-05,0.999,0.050467606633901596,0.050384730100631714,0.020887520164251328,0.0477
8850,88,0.10407601296901703,0.07757984101772308,2.1404898120636062e-07,0.026495957747101784,3.572298075514652e-05,0.999,0.05044923722743988,0.05034595727920532,0.02125750668346882,0.0477
8875,88,0.10347383469343185,0.0772383064031601,1.7508864402770996e-07,0.026235351338982582,3.420445597436056e-05,0.999,0.05061955749988556,0.050363749265670776,0.015432269312441349,0.0477
8900,88,0.08670325577259064,0.062322527170181274,9.251137811361332e-08,0.0243806391954422,3.271776770026963e-05,0.999,0.05053209513425827,0.050308287143707275,0.018389612436294556,0.0477
8925,89,0.09481284022331238,0.06819173693656921,1.4652809454673843e-07,0.026620954275131226,3.1263017546042326e-05,0.999,0.05046510696411133,0.050100043416023254,0.021229015663266182,0.0478
8950,89,0.1004905253648758,0.07605862617492676,5.1533184830532264e-08,0.024431848898530006,2.9840304941919415e-05,0.999,0.05051469802856445,0.050409432500600815,0.019483882933855057,0.0478
8975,89,0.10369132459163666,0.07789813727140427,9.34427006882288e-08,0.02579309418797493,2.8449727128417368e-05,0.999,0.05053039640188217,0.05031350255012512,0.018569808453321457,0.0478
9000,89,0.1155262440443039,0.08781551569700241,1.171914263409235e-07,0.02771061100065708,2.709137914968268e-05,0.999,0.05054214596748352,0.05046699941158295,0.0183187834918499,0.0478
9025,90,0.10112704336643219,0.07684014737606049,1.2898817658424377e-07,0.024286771193146706,2.57653538469953e-05,0.999,0.05052454397082329,0.05043146014213562,0.01866043545305729,0.0478
9050,90,0.1037445217370987,0.07437419891357422,1.1688098311424255e-07,0.029370207339525223,2.4471741852423235e-05,0.999,0.050457995384931564,0.05024048686027527,0.021067218855023384,0.0478
9075,90,0.09910044074058533,0.07406754791736603,8.987262845039368e-08,0.025032807141542435,2.321063158262793e-05,0.999,0.050585612654685974,0.05051203817129135,0.016424981877207756,0.0478
9100,90,0.09566780179738998,0.07142919301986694,1.0586033738491096e-07,0.024238502606749535,2.198210923282118e-05,0.999,0.05048059672117233,0.05030141398310661,0.020414505153894424,0.0478
9125,91,0.10636922717094421,0.07763297855854034,1.6065314412117004e-07,0.028736088424921036,2.0786258770873646e-05,0.999,0.050472110509872437,0.050317905843257904,0.02036709524691105,0.0478
9150,91,0.11389444023370743,0.08621323108673096,7.41953698479847e-08,0.02768113650381565,1.9623161931575928e-05,0.999,0.05038062483072281,0.05041312798857689,0.023536240682005882,0.0478
9175,91,0.09160421788692474,0.06739731132984161,7.621323305784244e-08,0.02420683018863201,1.849289821105199e-05,0.999,0.05057086795568466,0.05037383735179901,0.01703486777842045,0.0479
9200,91,0.10823121666908264,0.08285984396934509,7.047007954952278e-08,0.025371303781867027,1.7395544861325717e-05,0.999,0.05044860765337944,0.050159454345703125,0.02136877179145813,0.0479
9225,92,0.11504772305488586,0.08941803872585297,7.000441826221504e-08,0.025629615411162376,1.6331176885040876e-05,0.999,0.050672560930252075,0.05039624124765396,0.013207345269620419,0.0479
9250,92,0.09729479253292084,0.06757009029388428,6.05359673500061e-08,0.029724640771746635,1.5299867030334813e-05,0.999,0.050490982830524445,0.05032157897949219,0.020105523988604546,0.0479
9275,92,0.11473241448402405,0.08806288987398148,4.423782229423523e-08,0.026669476181268692,1.4301685785866214e-05,0.999,0.050495635718107224,0.050459977239370346,0.019186323508620262,0.0479
9300,92,0.10867242515087128,0.07978172600269318,6.51925802230835e-08,0.02889062836766243,1.3336701375997129e-05,0.999,0.05053735896945,0.05049778148531914,0.018176181241869926,0.048
9325,93,0.10027074813842773,0.07318820804357529,5.3551048040390015e-08,0.02708248607814312,1.2404979756130142e-05,0.999,0.05051109939813614,0.050461046397686005,0.01873759552836418,0.048
9350,93,0.0916774794459343,0.06378019601106644,5.650023737757692e-08,0.027897223830223083,1.1506584608200365e-05,0.999,0.05045006424188614,0.050387248396873474,0.021474553272128105,0.0481
9375,93,0.10115434229373932,0.07782457023859024,3.725290298461914e-08,0.023329731076955795,1.064157733632276e-05,0.999,0.050606440752744675,0.05045279115438461,0.01594996266067028,0.0481
9400,93,0.10520727932453156,0.07926604151725769,5.7121120278225135e-08,0.02594117820262909,9.810017062595322e-06,0.999,0.050409138202667236,0.050352662801742554,0.02296188473701477,0.0481
9425,94,0.11075574904680252,0.08240905404090881,3.337239462553043e-08,0.02834666334092617,9.011960623058202e-06,0.999,0.05061055347323418,0.05053865909576416,0.015438725240528584,0.0481
9450,94,0.09107517451047897,0.06662631034851074,5.479281384168644e-08,0.024448812007904053,8.247462563808816e-06,0.999,0.05058469623327255,0.050414204597473145,0.01648731343448162,0.0481
9475,94,0.08655905723571777,0.06167127192020416,5.075708031654358e-08,0.024887729436159134,7.516575137274162e-06,0.999,0.05065244436264038,0.05051498860120773,0.014300567097961903,0.0481
9500,94,0.09060941636562347,0.0672992616891861,3.476937848745365e-08,0.023310115560889244,6.819348298638839e-06,0.999,0.05061957240104675,0.05039447546005249,0.015235004015266895,0.0481
9525,95,0.1017158180475235,0.07587388902902603,3.461415687411318e-08,0.02584189549088478,6.15582970243117e-06,0.999,0.05045574903488159,0.05033169686794281,0.021054983139038086,0.0481
9550,95,0.10433998703956604,0.07888925075531006,2.3438285978727436e-08,0.025450710207223892,5.5260646992657535e-06,0.999,0.050493355840444565,0.05042137950658798,0.019627774134278297,0.0482
9575,95,0.09701620787382126,0.06955671310424805,2.5766592415266132e-08,0.02745947241783142,4.930096332744105e-06,0.999,0.05048384517431259,0.05026497691869736,0.02012782357633114,0.0482
9600,95,0.11253562569618225,0.08399280905723572,3.3993273973464966e-08,0.028542781248688698,4.367965336512402e-06,0.999,0.05050863325595856,0.05049769580364227,0.019146345555782318,0.0482
9625,96,0.08959686756134033,0.06519600749015808,2.87157799760962e-08,0.024400830268859863,3.839710131477492e-06,0.999,0.05064001679420471,0.05054735764861107,0.014604508876800537,0.0482
9650,96,0.10021515190601349,0.07524143159389496,8.53712389670136e-09,0.024973709136247635,3.3453668231809286e-06,0.999,0.050424765795469284,0.0501888170838356,0.02220775932073593,0.0483
9675,96,0.0948961079120636,0.07082763314247131,1.0244548320770264e-08,0.02406846545636654,2.8849691993311777e-06,0.999,0.050617821514606476,0.05058756098151207,0.015287208370864391,0.0483
9700,96,0.11550762504339218,0.08916553854942322,3.0423205288343524e-08,0.026342058554291725,2.458548727494292e-06,0.999,0.050516389310359955,0.050207071006298065,0.019029423594474792,0.0483
9725,97,0.12251011282205582,0.09757709503173828,2.4990489677634287e-08,0.024932995438575745,2.0661345529430776e-06,0.999,0.05052667856216431,0.050361331552267075,0.018632741644978523,0.0483
9750,97,0.09349599480628967,0.06579037010669708,6.829699028543246e-09,0.027705615386366844,1.7077534966650766e-06,0.999,0.050421424210071564,0.050231754779815674,0.022167831659317017,0.0483
9775,97,0.10264791548252106,0.07608605921268463,3.213062882423401e-08,0.026561826467514038,1.3834300535294219e-06,0.999,0.0503866970539093,0.050283282995224,0.02354993298649788,0.0483
9800,97,0.1316716969013214,0.10349159687757492,2.6853134826865244e-08,0.028180068358778954,1.0931863906127326e-06,0.999,0.050348155200481415,0.04985678941011429,0.024986090138554573,0.0484
9825,98,0.09095554798841476,0.06490708887577057,8.07146260939362e-09,0.0260484516620636,8.37042345683714e-07,0.999,0.050488583743572235,0.05030244216322899,0.019903287291526794,0.0484
9850,98,0.09635037183761597,0.06762081384658813,2.0023435354232788e-08,0.02872953750193119,6.150154258476315e-07,0.999,0.05060073733329773,0.05035031959414482,0.015953732654452324,0.0484
9875,98,0.11336583644151688,0.08338084816932678,2.918144126340394e-08,0.029984956607222557,4.2712080634949023e-07,0.999,0.05061564967036247,0.05045270174741745,0.015068426728248596,0.0484
9900,98,0.11638672649860382,0.09289476275444031,1.2262414195163274e-08,0.02349194884300232,2.733713295369755e-07,0.999,0.05052214860916138,0.05042784661054611,0.018442213535308838,0.0484
9925,99,0.12026612460613251,0.09410363435745239,2.219652195378785e-08,0.026162469759583473,1.53777503982655e-07,0.999,0.050486575812101364,0.0504520945250988,0.020094070583581924,0.0484
9950,99,0.10789072513580322,0.08363019675016403,4.6566128730773926e-09,0.024260524660348892,6.834750376549792e-08,0.999,0.050516527146101,0.0504240058362484,0.01903327740728855,0.0484
9975,99,0.13911673426628113,0.11205455660820007,2.1420419216156006e-08,0.027062147855758667,1.708716791271048e-08,0.999,0.0505288690328598,0.050465941429138184,0.018586700782179832,0.0484
10000,99,0.10796180367469788,0.0823390781879425,9.778887033462524e-09,0.025622719898819923,0.0,0.999,0.050539564341306686,0.05021030828356743,0.018391486257314682,0.0485
